source_content,source_number,question_type,question_number,year,file_name
" 
Source: Lieutenant-Colonel R. Gardiner, British army officer, “Indian Railways,” magazine article published in London, 1913. 
The effect of this vast movement of people, with the interactions it has brought about between what previously were great nationalities practically unknown to one another, is now beginning to be felt in the drawing together of the people of India with the recognition of common interests, common ideals and ambitions—in other words, the birth of a common national and patriotic sentiment—which, if well directed, would eventually mold India into a unified and loyal people, still the brightest gem in the imperial Crown. 
",7,DBQ,1,1994,ap18-frq-world-history.txt
"“The more power a government has, the more it can act arbitrarily according to the whims and desires of the elite, and the more it will make war on others and murder its foreign and domestic subjects. The more constrained the power of governments, the more power is diffused, checked, and balanced, the less it will aggress on others and commit mass violence. At the extremes of power, totalitarian governments slaughter their people by the tens of millions. In contrast, many democracies can barely bring themselves to execute even serial murderers.” 
Rudolph Rummel, United States political scientist, Death by Government, 1994 
",0,SAQ,1,1994,ap18-frq-world-history.txt
"ENGRAVING PRODUCED IN GREAT BRITAIN BASED ON AN 1817 PAINTING BY BRITISH ARTIST BENJAMIN WEST 
The figure presents and engraving based on an 1817 painting by British artist Benjamin West. The engraving shows a historical encounter in 1765 in which the Mughal emperor Shah ‘Alam the second granted the British East India Company, represented by Robert Clive, the right to collect tax revenue from the Mughal provinces of Bengal, Orissa, and Bihar. The emperor is sitting on a throne, located on a raised platform covered by a canopy. The emperor is leaning toward Robert Clive, who is holding a scroll. The emperor and Clive are surrounded by men from both the Mughal Empire and the British East India Company, watching the interaction. In the background are several flags, including the flag of Great Britain.
The Granger Collection, New York 
The engraving shows a historical encounter in 1765 in which the Mughal emperor Shah ‘Alam II granted the British East India Company, represented by Robert Clive, the right to collect tax revenue from the Mughal provinces of Bengal, Orissa, and Bihar. 
",0,SAQ,2,1994,ap18-frq-world-history.txt
" 
Source: Mao Zedong, rising leader of the Chinese Communist Party, written report on the peasant movement in central China, 1927. 
The present upsurge of the peasant movement is a colossal event. In a very short time, in China’s central, southern, and northern provinces, several hundred million peasants will rise like a mighty storm, like a hurricane, a force so swift and violent that no power, however great, will be able to hold it back. They will smash all the chains that bind them and rush forward along the road to liberation. They will sweep all the imperialists, warlords, corrupt officials, local tyrants, and evil landowners into their graves.  
",1,DBQ,1,2014,ap14_frq_World_History.txt
" 
Source: Conversation between a teenaged peasant and his grandfather, from an area controlled by Chinese Communists, recounted by Edgar Snow, United States journalist,1936. 
Grandfather, you call villagers joining the Poor People’s league, voting for Communists, having their sons join Communist armies or daughters enroll in schools crimes? These are patriotic acts! Did we have a free school before? Did we ever get news of the world before the Communists brought us radios? Who told us what the world was like? You say the cooperative has no cloth, but did we even have a cooperative before? How about your farm? Wasn’t there a big mortgage on it to landlord Wang? My sister starved to death three years ago, but haven’t we had plenty to eat since the Communists came? You say it’s bitter, but it isn’t bitter for us Young Communist Vanguards when we learn to use a rifle and fight traitors and Japan! 
",2,DBQ,1,2014,ap14_frq_World_History.txt
" 
Source: Japanese Political Affairs Bureau for Occupied China, administrative office of the Japanese Army, report, 1941. 
The Chinese Communist Red Army champions army-civilian integration and is continuously organizing local guerrilla units. As a consequence, it is extraordinarily difficult to separate the Communist bandits from the peasants in our efforts to destroy  the Communists. 

",3,DBQ,1,2014,ap14_frq_World_History.txt
" 
Source: Chinese Communist report on Japanese military actions in North China villages, 1942. 
In Japanese attacks on our villages, they killed 97 civilians, wounded 382, kidnapped 3, and raped 216 women. Japanese soldiers stole farm animals (734 oxen, 694 mules,  6 donkeys, 45 horses, 734 hogs, 6 goats, 106 ducks, 13,817 chickens); thousands of chairs and tables, kitchen pots and rice bowls, and stone grinders; thousands of peasants’ quilts and piles of clothing; over 6,000 bushels of grain; tons of straw; and 430,000 
yuan.
* *yuan: Chinese currency 
",4,DBQ,1,2014,ap14_frq_World_History.txt
" 
Source: Central Committee of the Chinese Communist Party, instructions to local party officials, 1942. 
Recognize that peasants constitute the basic strength of the Anti-Japanese War. Accordingly it is the policy of the party to assist the peasant, reduce feudal exploitation by the landlords, support civil liberties, political rights, and economic rights of the peasants in order to improve their living conditions and enhance their enthusiasm for  the Anti-Japanese War. 
",5,DBQ,1,2014,ap14_frq_World_History.txt
" 
Source: William Hinton, United States–born member of a Chinese Communist land reform task force in northern China, 1948. 
The arming of the people for resistance against Japan had placed the peasants in a position to challenge the landlords and money lenders in the countryside, and not even the tremendous prestige of the Chinese Communist Party or the critical situation of the country and the world could prevent this challenge from breaking out in one form or another. This increasingly explosive force transferred land from the landowners to the peasants. Now peasants demanded not only the correction of abuses but also repayment of overcharges and restoration of lands and property seized in default of debts. When grievances were totaled up, the charges almost always amounted to more than most landowning families could pay, and everything they owned was transferred from the landlords to the peasants for distribution. 

",6,DBQ,1,2014,ap14_frq_World_History.txt
" 
Source: Marriage Law of the People’s Republic of China, 1950. 
The feudal marriage system based on arbitrary and compulsory arrangements and the supremacy of man over woman, and in disregard of the interest of the children, is abolished. 
The new democratic marriage system, which is based on the free choice of partners, on monogamy, on equal rights for both sexes, and on the protection of the lawful interests of women and children, is put into effect. 
",7,DBQ,1,2014,ap14_frq_World_History.txt
" 
Source: Agrarian Reform Law of the People’s Republic of China, 1950. 
Article 1.  The landownership system of feudal exploitation by the landlord class shall be abolished and the system of peasant landownership shall be introduced in order to set free the rural productive forces, develop agricultural production, and thus pave the way for new China’s industrialization. 
Article 2.  The land, draft animals, farm implements, and surplus grain of the landlords and their surplus houses in the countryside shall be confiscated. 

",8,DBQ,1,2014,ap14_frq_World_History.txt
" 
Source: Chinese peasants at a struggle meeting. In the center stands a peasant woman with her former landlord standing in front of her. Struggle meetings were organized by the Chinese Communist Party as part of the land reform process. Photo circa 1950. 
The image shows a photograph of a Chinese struggle meeting taken circa 1950. There are several Chinese peasants in the photo, some standing and some sitting. In the front center of the photograph is a landlord looking down at the ground . Behind the landlord, a peasant woman is standing on a chair, leaning slightly forward, and sticking her tongue out towards his direction. 
Courtesy of Xinhua news agency. Used with permission.
",9,DBQ,1,2014,ap14_frq_World_History.txt
" 
Source:  Christian Bible, New Testament (Matthew), about 70-80 C.E 
Then said Jesus unto his disciples, Verily I say unto you, That a rich man shall hardly enter into the kingdom of heaven. And again I say unto you, It is easier for a camel to go through the eye of a needle, than for a rich man to enter into the kingdom of God. 
Copyright © 2002 by College Entrance Examination Board. All rights reserved. Advanced Placement Program and AP are registered trademarks of the College Entrance Examination Board. 

",1,DBQ,1,2002,world_hist_frq_02_10374.txt
" 
Source:  Muslim Qur’an, about 620-650 C.E. 
O ye believers! devour not each other’s property among yourselves unlawfully save that be trading by mutual consent. 
Woe to the cheaters! who, when they take measure of their dues from men, take it fully; and when they measure out to others or weigh out for them, they give less than is due. 
And give full measure when you measure out and weigh with true balance. This is fair and better in the end. 
If the two parties speak the truth and make it manifest, their transaction shall be blessed, and if they conceal and tell a lie, the blessing of their transaction shall be obliterated. 
On the day of judgment, the honest, truthful Muslim merchant will take rank with the martyrs of the faith. 
",2,DBQ,1,2002,world_hist_frq_02_10374.txt
" 
Source:  Reginald, monk of Durham, younger contemporary and colleague of St. Godric, The Life of St. Godric (a twelfth-century British merchant), written before St. Godric’s death in 1170. 
He chose not to follow the life of a husbandman, but rather to study, learn and exercise the rudiment of more subtle conceptions. For this reason, aspiring to the merchant’s trade, he began to follow the chapman’s [peddler’s] way of life, first learning how to gain in small bargains and things of insignificant price; and to gain from things of greater expense. 
Thus aspiring ever higher and higher, and yearning upward with his whole heart, at length his great labors and cares bore much fruit of worldly gain. For he labored not only as a merchant but also as a shipman to Denmark and Flanders and Scotland; in all which lands he found certain rare, and therefore more precious, wares, which he carried to other parts wherein he knew them to be least familiar, and coveted by the inhabitants beyond the price of gold itself; wherefore he exchanged these wares for others coveted by men of other lands; and thus chaffered [bargained] most freely and assiduously. Hence he made great profit in all his bargains, and gathered much wealth in the sweat of his brow; for he sold dear in one place the wares which he had bought elsewhere at a small price.  [But later] he began to yearn for solitude, and to hold his merchandise in less esteem than heretofore. 
And now he had lived sixteen years as a merchant, and began to think of spending on charity, to God’s honor and service, the goods which he had so laboriously acquired. He therefore took the cross as a pilgrim to Jerusalem. 
Godric was now already firmly disposed to give himself entirely to God’s service. Wherefore, that he might follow Christ the more freely, he sold all his possessions and distributed them among the poor. For above all things he coveted the life of a hermit. 
Copyright © 2002 by College Entrance Examination Board. All rights reserved. Advanced Placement Program and AP are registered trademarks of the College Entrance Examination Board. 


",3,DBQ,1,2002,world_hist_frq_02_10374.txt
" 
Source:  Thomas Aquinas, leading Scholastic theologian, Summa Theologica, 1273. 
It is written (Matthew vii. 12): All things . . . whatsoever you would that men should do to you, do you also to them. But no man wishes to buy a thing for more than its worth. Therefore no man should sell a thing to another man for more than its worth. 
I answer that it is altogether sinful to have recourse to deceit in order to sell a thing for more than its just price, because this is to deceive one’s neighbor so as to injure him. Hence Tully [Cicero, the Roman writer] says:  Contracts should be entirely free from double-dealing:  the seller must not impose upon the bidder, nor the buyer upon one that bids against him. 
Therefore if either the price exceed the quantity of the thing’s worth, or, conversely, the thing exceed the price, there is no longer the equality of justice:  and consequently, to sell a thing for more than its worth, or to buy it for less than its worth, is in itself unjust and unlawful. 
Now no man should sell what is not his, though he may charge for the loss he suffers. 
",4,DBQ,1,2002,world_hist_frq_02_10374.txt
" 
Source:  Ibn Khaldun, leading Muslim scholar, Universal History (Kitab al-ibar), fourteenth century. 
Commerce is the increasing of capital by buying goods and attempting to sell them at a price higher than their cost. This is done either by waiting for a rise in the market price; or by transporting the goods to another place where they are more keenly demanded and therefore fetch a higher price; or, lastly, by selling them on a long-term credit basis. Commercial profit is small, relatively to the capital invested, but if the capital is large, even a low rate of profit will produce a large total gain. 
In order to achieve this increase in capital, it is necessary to have enough initial capital to pay in cash the sellers from whom one buys goods; it is also necessary to sell for cash, as honesty is not widespread among people. This dishonesty leads on the one hand to fraud and the adulteration of goods, and on the other to delays on payment which diminish profits because capital remains idle during the interval. It also induces buyers to repudiate their debts, a practice which is very injurious to the merchant’s capital. 
The manners of tradesmen are inferior to those of rulers, and far removed from manliness and uprightness. We have already stated that traders must buy and sell and seek profits. This necessitates flattery, and evasiveness, litigation and disputation, all of which are characteristic of this profession. And these qualities lead to a decrease and weakening in virtue and manliness. For these acts inevitably affect the soul. 
As for Trade, although it be a natural means of livelihood, yet most of the methods it employs are tricks aimed at making a profit by securing the difference between the buying and selling prices, and by appropriating the surplus. This is why [religious] Law allows the use of such methods, which, although they come under the heading of gambling, yet do not constitute the taking without return of other people’s goods. 
Copyright © 2002 by College Entrance Examination Board. All rights reserved. Advanced Placement Program and AP are registered trademarks of the College Entrance Examination Board. 


",5,DBQ,1,2002,world_hist_frq_02_10374.txt
" 
Source:  Letters to and from Italian merchants in the fourteenth-century. 
A. Letters ordering religious paintings for sale. 
A panel of Our Lady on a background of fine gold with two doors, making a fine show with good and handsome figures by the best painter. Let there be in the center Our Lord on the Cross, or Our Lady, whomsoever you find—I care not, so that the figures be handsome and large, the best and finest you can purvey, and the cost no more than 5½ or 6½ florins.  
You tell me you can find no pictures for the money we will pay, for there are none so cheap, and therefore we bid you, if you find no good things at a fair cost, leave them, for here there is no great demand. They should be bought when the master artist who makes them is in need. 
B. Letter from a merchant’s mother. 
You know God has granted you to acquire great riches in this world, may He be praised; and you have borne, and are bearing, great burdens. Pray toil not so hard, only for the good of strangers; let some remembrance of you remain here and someone to pray God on your behalf. Crave not for all; you have already enough to suffice you! 
C. Letter placing an order for English wool. 
You say you have writ to Venice to remit us 1000 ducats with which, in the name of God and profit, you would have us buy Cotswold wool. With God always before us, we will carry out your bidding. 

",6,DBQ,1,2002,world_hist_frq_02_10374.txt
" 
Source:  Islamic court decision, Ankara, seventeenth century but representative of Turkish guild practices in the fifteenth and sixteenth centuries. 
[The content of this document] is that Xah Mehmed and Haci Mehmed and others from the weavers’ guild summoned [to court] Sakaoglu Nasuh from the said guild and said in complaint: “Whenever cotton yarn comes to [town], the aforementioned arrives, pays an extra price, and takes it from its owner, and the other weavers remain deprived [of cotton yarn]. As of old, when cotton yarn came, we all bought it together. The aforementioned has now acted contrary to the old custom; we do not agree to this.” The aforementioned was warned emphatically that when cotton yarn comes once more he should not buy it alone, but rather that it should be distributed among all. Whereupon the aforementioned took it upon himself to behave in the manner said. 

",7,DBQ,1,2002,world_hist_frq_02_10374.txt
" 
Source: Ye Chunji, county official during the Ming dynasty, order issued to limit wedding expenses, 1570’s. 
The frugal man with only one bar of silver currency can have something left over, whereas the extravagant man with a thousand can still not have enough. 

",1,DBQ,1,2006,_ap06_frq_world_histo_51712.txt
" 
Source: Tomás de Mercado, Spanish scholar, Manual of Deals and Contracts, Seville, 1571. 
High prices ruined Spain as the prices attracted Asian commodities and the silver currency flowed out to pay for them. The streets of Manila in the Spanish territory of the Philippines could be paved with granite cobblestones brought from China as ballast* in Chinese ships coming to get silver for China. 
*A heavy substance used to improve the stability of a ship. 

",2,DBQ,1,2006,_ap06_frq_world_histo_51712.txt
" 
Source: Wang Xijue, Ming dynasty court official, report to the emperor, 1593. 
The venerable elders of my home district explain that the reason grain is cheap despite poor harvests in recent years is due entirely to the scarcity of silver coin. The national government requires silver for taxes but disburses little silver in its expenditures. As the price of grain falls, tillers of the soil receive lower returns on their labors, and thus less land is put into cultivation. 

",3,DBQ,1,2006,_ap06_frq_world_histo_51712.txt
" 
Source: Ralph Fitch, British merchant, an account of his travels to the East Indies, published in 1599. 
When the Portuguese go from Macao, the most southern port city in China, to Japan, they carry much white silk, gold, perfume, and porcelain and they bring from Japan nothing but silver. They have a great ship that goes to Japan every year, and brings back more than 600,000 coins’ worth of Japanese silver. The Portuguese use this Japanese silver to their great advantage in China. The Portuguese bring from China gold, perfume, silk, copper, porcelain, and many other luxury goods. 


4 

",4,DBQ,1,2006,_ap06_frq_world_histo_51712.txt
" 
Source: Xu Dunqiu Ming, writer, in his essay in The Changing Times, about the commercial city of Hangzhou, 1610. 
In the past, the dye shops would allow customers to have several dozen pieces of cloth dyed before settling accounts and charging the customers. Moreover, customers could pay for dying the cloth with rice, wheat, soybeans, chickens, or other fowl. Now, when you have your cloth dyed you receive a bill, which must be paid with silver obtained from a moneylender. 

",5,DBQ,1,2006,_ap06_frq_world_histo_51712.txt
" 
Source: Antonio Vázquez de Espinosa, a Spanish priest, Compendium and Description of the West Indies, 1620’s. 
The ore at Potosí silver mine is very rich black flint, and the excavation so extensive that more than 3,000 Indians worked away hard with picks and hammers, breaking up that flint ore; and when they have filled their little sacks, the poor fellows, loaded down with ore, climb up those ladders or rigging, some like masts and others like cables, and so trying and distressing that even an empty-handed man can hardly get up them. 
So huge is the wealth that has been taken out of this range since the year 1545, when it was discovered, up to the present year of 1628, that merely from the registered mines, according to most of the accounts in the Spanish royal records, 326,000,000 silver coins have been taken out. 
This does not count the great amount of silver taken secretly from these mines to Spain, paying no 20 percent tax or registry fee, and to other countries outside Spain, including the Philippines and China. 

",6,DBQ,1,2006,_ap06_frq_world_histo_51712.txt
" 
Source: He Qiaoyuan, Ming dynasty court official, report to the emperor on the possibility of repealing the 1626 ban on foreign trade, 1630. 
The Spanish have silver mountains, which they mint into silver coins. When Chinese merchants trade in Southeast Asia and the Indian Ocean, they trade the goods we produce for the goods of others. But when they go to Luzon (Philippines) they only return with silver coins. Chinese silk yarn worth 100 bars of silver can be sold in the Philippines at a price of 200 to 300 bars of silver there. Moreover, porcelain from the official pottery works as well as sugar and fruit from my native province, are currently desired by the foreigners. 


5 

",7,DBQ,1,2006,_ap06_frq_world_histo_51712.txt
" 
Source: Charles D’Avenant, an English scholar, “An Essay on the East-India Trade” regarding the debate on a bill in Parliament to restrict Indian textiles, 1697. 
Since we were supplanted in the spice-trade by the Dutch, our chief investments or importations from the East Indies have been in dyed cotton cloth, silks, drugs, cotton-yarn, and wool; part of which commodities are for our own use, but a much greater part, in times of peace, were brought to London for sale to France, Germany, the Netherlands, Spain, Italy, and our colonies. 
For Europe draws from Asia nothing of solid use; only materials to supply luxury, and only perishable commodities, but sends to Asia gold and silver, which is there buried and never returns. 
But since Europe has tasted of this luxury, since the custom of a hundred years has made Asian spices seem necessary to all degrees of people, since Asian silks are pleasing everywhere to the better sort, and since their dyed cotton cloth is useful wear at home, and in our own colonies, and for the Spaniards in America, it can never be advisable for England to quit this trade, and leave it to any other nation. 
",8,DBQ,1,2006,_ap06_frq_world_histo_51712.txt
" 
Source: Robert Clive, British East India Company officer, report to the company after defeating the ruler of Bengal and his French allies at Plassey, 1757. 
The substance of the settlement with Mir Jafar* is as follows: 
1. 
Mir Jafar will be the new viceroy of Bengal. 

2. 
Mir Jafar and the East India Company will enter into an alliance with the Mughal Empire, against all enemies, including other Europeans such as the French. 

3. 
The Bengali government will pay the Company for military expenses in this battle. 

4. 
The Bengali government will compensate English subjects, Hindus, Muslims, Armenian Christians, and other natives who suffered during the latest battles. 

5. 
Land around Calcutta will be given to our Company with permission to charge rents. 

6. 
Mir Jafar will pay our Company’s troops if he needs them in the future. 


*Mir Jafar: Bengali general who defected to the British during the Battle of Plassey 
",1,DBQ,1,2013,ap13_frq_world_history.txt
" 
Source: Kisensik, Nipissing chief, speech at the Council of Indian Nations convened by  the French general Montcalm, Quebec, Canada, 1757. 
My brothers, we Catholic Indians from New York thank you Indians from the  Great Lakes region for helping us defend our territory against the British who wish  to usurp these lands. Our cause is good and the Master of Life favors it. 
",2,DBQ,1,2013,ap13_frq_world_history.txt
" 
Source: Maria Theresa, Empress of Austria, letter to Maria Antonia, wife of the future ruler of Saxony, a German state that was allied with Austria against Prussia, October  1761. 
Our mutual enemy, King Frederick of Prussia, is at full strength because the Russians have withdrawn their forces. Now he will certainly attack somewhere with concentrated force. Austria has always hoped to change the theater of the war and to move troops to  the territories Frederick seized from us. We had hoped to hold Frederick so firmly there that he could not turn back to your Saxony, but the deceptions and incompetence of the Russians upset all our plans. 
Peace seems further away than ever. I fear that sometime during the coming winter the Prussians will move against our allies the French, and we will not be able to prevent this. 


",3,DBQ,1,2013,ap13_frq_world_history.txt
" 
Source: Letter from King Frederick of Prussia to his foreign minister after the Prussian army experienced a series of defeats by the Austrians, January 1762. 
If the aid of the Ottoman Turks is not forthcoming, our courage and our armed forces will be unequal to winning our next campaign, let alone recapturing our territory. Quite simply, we are lost without the Turks’ help. It seems to me that we ought to open peace negotiations with our enemies, so as to rescue all we can from the wreckage of my cause. I therefore leave it to your judgment to decide whether to embark on these negotiations through the British, or whether the situation is so urgent that you must address yourself directly to France, Austria, or Russia. 
",4,DBQ,1,2013,ap13_frq_world_history.txt
" 
Source: Proposed terms of surrender by the French colonists of the Caribbean island of Martinique, with the responses of the British navy, signed February 7, 1762. 
To His British Majesty’s military forces: 
Article 4 Demand: 
We shall be strictly neutral and shall not be obliged to the King of France, nor any other Power. 
Article 4 Response: 
You will become subjects of His British Majesty and must take the Oath of Allegiance but shall not be obliged to fight against the King of France until a Peace may determine the state of the island. 
Article 6 Demand: 
We and our clergy shall be allowed to keep the property of our estates, including slaves, and shall be preserved in our privileges, rights, honors, and exemptions, our free negroes and mulattoes, and shall have the enjoyment of our liberty. 
Article 6 Response: 
Granted in regard to the clergy; the rest of the inhabitants are now subjects of  Great Britain and therefore subject to British law. 
",5,DBQ,1,2013,ap13_frq_world_history.txt
" 
Source: César de Choiseul, French minister of foreign affairs, letter to the French ambassador in London, September 19, 1762. 
The British negotiator has been unreceptive to compromise. However, he proposed that we insert some clause on the navigation of the Gulf of Mexico to quiet Spain about contraband trade, on condition that the clauses apply to both the French and British nations. We objected that since we have no communication with Louisiana by land,  and are absolutely unable to reach it except by the sea, it would be impossible for us to accept any proposed restriction of our trade. 


",6,DBQ,1,2013,ap13_frq_world_history.txt
" 
Source: Pontiac, chief of the Ottawa, addressing a gathering of Ottawa, Huron, and Potawatomi Indians, near the Great Lakes, after the defeat of the French by the British, 1763. 
It is important for us to exterminate this nation, Britain, from our lands; it only seeks to destroy us. You see as well as I do that we can no longer supply our needs, as we have done from our brothers, the French. The British sell us goods twice as much as the  French do, and their goods do not last. When we wish to set out for our winter camp,  they do not want to give us any credit as the French do. When I go to see the British commander and say to him that some of our comrades are dead, instead of mourning  their death, as our French brothers do, he laughs at us. If I ask for anything for our sick,  he refuses and replies that he has no use for us. From all this you can well see that they  are seeking our ruin. Therefore, my brothers, we must all swear their destruction and  wait no longer. Have I not shown you the wampum* belts which I received from our  great father, the French King? He tells us to strike the British. Why do we not listen to  his words? What do we fear? 
*wampum: beaded belts symbolizing an agreement or treaty 
",7,DBQ,1,2013,ap13_frq_world_history.txt
" 
Source: Secret report from a British East India Company employee to the company’s board of directors in London, 1764. 
We find that all the Catholic Religious Orders in Manila were, by the Terms of Capitulation, granted the free exercise of their religion and all other inhabitants  have been allowed to maintain their personal property. But our advisors from Manila inform us that soon after the Spanish surrender of Manila to the British, the heads of the Augustinian Order of friars traveled around the country and prevented the natives from submitting to our British government. The friars even instigated them to take up arms against us. The Augustinians also schemed to prevent all kinds of food from reaching Manila. This traitorous and outrageous behavior was planned by the Augustinians, so we have declared them rebels, confiscated their property, and arrested their leader and sent him out of the Philippines. 
",8,DBQ,1,2013,ap13_frq_world_history.txt
" 
Source: Andrew Symmer, British representative for the Turks Islands in the Caribbean, letter to the British government, 1764. 
The high taxes charged by Spain, upon every article of commerce, whether exported or imported into their American dominions, and their extensive coastal areas, are major advantages to British smugglers, who carry on a contraband commerce. I recommend  that we allow the Spanish colonists into our ports without charging them taxes, so we  can bring this trade openly into our territory now that the war is over. 
",9,DBQ,1,2013,ap13_frq_world_history.txt
" 
Source: Syed Ahmad Khan, educator and founder of the Muhammadan Anglo-Oriental College, undated letter to a fellow Muslim, published two years after Khan’s death, Several Notable Letters of Sir Syed Ahmad Khan, India, 1900. 
If the Muslims do not take to the system of education introduced by the British, they will not only remain a backward community, but will sink lower and lower until there will be no hope of recovery left to them. 
If the choice were to lie between giving up and preserving Islam, I would have unhesitatingly chosen Islam. That, however, is not the choice. The adoption of the new system of education does not mean the renunciation of Islam. It means its protection. We are justly proud of the achievements of our forefathers in the fields of learning and culture, but these achievements were possible only because they were willing to act upon the teachings of the Prophet Muhammad. The Prophet said that knowledge is the heritage of the believer and that he should acquire it wherever he can find it. He also said that the Muslims should seek knowledge even if they have to go to China, which at that time was one of the most civilized countries in the world, but it was a non-Muslim country and could not teach the Muslims anything about their own religion. Did the early Muslims not take to Greek learning avidly? Did this in any respect undermine their loyalty to Islam? 
Europe has made such remarkable progress in science that it would be suicidal not to make an effort to acquire that knowledge. How can we remain true Muslims or serve Islam if we sink into ignorance? 
",1,DBQ,1,2005,_ap05_frq_world_histo_45487.txt
" 
Source: Ahmad Lutfi as-Sayyid, founder of the Egyptian People’s Party in 1907, Memoirs, Egypt, 1965. 
Among our forefathers were those who maintained that the land of Islam is the fatherland of all Muslims. However, that is a colonialist formula used to advantage by every colonizing nation that seeks to expand its possessions and to extend its influence daily over neighboring countries. Today the [traditional Islamic] formula has no reason to exist. We must replace this formula with the only doctrine that is in accord with every Eastern nation that possesses a clearly defined sense of fatherland. That doctrine is nationalism. 
Our love of Egypt must be free from all conflicting associations. We must suppress our propensity for anything other than Egypt because patriotism, which is love of fatherland, does not permit such ties. 
Our Egyptian-ness demands that our fatherland be our qibla* and that we not turn our face to any other. 
*Marks the direction of Mecca, to which a Muslim turns in prayer. 


3 
",2,DBQ,1,2005,_ap05_frq_world_histo_45487.txt
" 
Source: Abul Kalam Azad, Indian Muslim leader, imprisoned several times by the British for political activism, article in a Muslim newspaper, India, 1912. 
It drives me mad today to see the deplorable sight among Muslims where there are only two kinds of leaders. For the traditionalists there are the ulama*; for the modernist group, the Western-educated intellectuals. Both are ignorant of religion and both are paralyzed limbs of  the community. The first group is beset by religious superstitions, prejudices, and stagnancy, while the other is caught in atheism, imitation of the West, and love of power and position. 
*Islamic scholars. 
",3,DBQ,1,2005,_ap05_frq_world_histo_45487.txt
" 
Source: Taha Husayn, Muslim literary figure and Egyptian nationalist, The Future of Culture in Egypt, Egypt, 1938. 
We Egyptians must not assume the existence of intellectual differences, weak or strong, between the Europeans and ourselves or infer that the East mentioned by Kipling* in his famous verse “East is East and West is West, and never the twain shall meet” applies to us or our country. 
We want to be like the European nations in military power in order to repel the attack of any aggressor and to be able to say to our English friends, “Thank you, you may go, for we can now defend the Suez Canal.” Who wants the end must want the means; who wants power must want the elements constituting it; who wants a strong European-type army must want European training. 
We also need economic independence. I do not mean we should be independent of Arabia, Syria, and Iraq, but independent of Europe and America. We must therefore use the same means that the Europeans and Americans use to defend their national economies. 
*English novelist, journalist, and longtime resident of South Asia. 


4 
",4,DBQ,1,2005,_ap05_frq_world_histo_45487.txt
" 
Source: Moufdi Zakaria, Algerian nationalist, Fourth Congress of the North African Student Association; speech, Algeria, 1935. 
Islam is our religion; North Africa, our fatherland; and Arabic, our language. 
Every Muslim in North Africa, believing in the oneness of North Africa, believing in God and in his Prophet, is my brother and shares my soul. I make no distinction between a Tunisian, an Algerian, or a Moroccan; nor between a villager and a city dweller, a settled person and a nomad. I consider anyone who incites division among the different components of my fatherland as the greatest enemy of my fatherland and of myself. I will fight him with every means, even if it is against the father who begat me or against my brother. 
We do not hate races. All men are creatures of God. We respect the Europeans established among us, as long as they respect us. We shall do them no harm as long as they make no assault on our liberties, on our dignity, and on the riches of our country. 
Our fatherland is North Africa. Uniting us with it for eternity are the links of language, of Arabness, and of Islam. 
",5,DBQ,1,2005,_ap05_frq_world_histo_45487.txt
" 
Source: Ahmed Ben Bella, military leader of the Algerian National Liberation Front in the 1950’s and first prime minister of Algeria, speech, Islamic Council, Switzerland, 1985. 
For nearly fourteen centuries the Islamic factor has represented the crucial dilemma and the core of our identity. We are the product of the challenges it has undergone or made others undergo. The relationship with the Christian world, which has often been a relationship of confrontation, has helped shape our history and draw the contours of our world of today. But this relationship is not linear, is not made merely of confrontations. There were also great moments of synthesis, of opening toward the other, of spaces opened for greater comprehension. They coincide, in short, with the great moments of our history. Universal inheritances—like the teachings of Aristotle, of Plato, or of Socrates, for example—were saved from oblivion by the Muslims. It is there that the humanist quest would take on its myriad colors, where the German poet Schiller’s “Ode to Joy” has had its deepest echoes. 
",6,DBQ,1,2005,_ap05_frq_world_histo_45487.txt
" 
Source:  Herman Merivale, British Undersecretary of the Colonies, 1850’s. 
Indentured laborers are not voluntary immigrants in the ordinary sense, led by spontaneous desire of bettering their conditions; they are not slaves, seized by violence, brought over in fetters, and working under the lash. They have been raised, not without effort, like recruits for the military service. 
",1,DBQ,1,2003,ap03_frq_world_histor_23090.txt
" 
Source:  Editorial in the Natal Mercury, Itongati, South Africa, on the visit of Sir George Grey, British colonial governor, June 6, 1855. 
A clause was introduced at the public meeting setting forth the necessity of an “importation of foreign labor” for the exigencies of our tropical industry, more especially of the sugar enterprise; unfortunately that clause was struck out by the Town Council. 
Next year, the quantity of labor that will be required to bring to a profitable result the large and increasing sugar cultivation now going on will be great beyond the possibility of its being supplied by our own natives, no matter how vigorous and how successful may be the measures of Government in the meantime for the better development of native industry. Every succeeding year, the demand for labor will increase in an almost geometrical ratio. In the island of Mauritius, there are not more than 60,000 acres under sugar cultivation, and for this small area—producing however, upwards of 100,000 tons of sugar annually,—not fewer than 60,000 laborers are required. 
",2,DBQ,1,2003,ap03_frq_world_histor_23090.txt
 ,3,DBQ,1,2003,ap03_frq_world_histor_23090.txt
